"","SamplingTime","TrainRiskP","TrainRiskAUC","TestRiskP","TestRiskAUC","TCGARiskP","TCGARiskAUC","GEO1RiskP","GEO1RiskAUC","GEO2RiskP","GEO2RiskAUC","GeneNums"
"187",207,1.58034629683549e-06,0.951322270119202,0.00104575645419595,0.703693631780809,6.12945399726635e-09,0.791582288744618,NA,NA,NA,NA,9
"188",208,5.34982507929125e-08,0.970553966795701,0.0870477574406,0.75774670360201,4.99635643824007e-08,0.857149487529414,NA,NA,NA,NA,11
"189",210,1.29697324901382e-09,0.931965681808456,0.133229100526016,0.677639762044254,6.6967183685407e-09,0.805383557602191,NA,NA,NA,NA,9
"190",213,5.15488501947504e-07,0.848207759959817,0.111154247998335,0.686474470167603,2.37961724548705e-06,0.730361537642769,NA,NA,NA,NA,6
"191",214,3.41682862515277e-05,0.909707143879806,0.0553185075768954,0.685078217796843,1.63798514374212e-05,0.812591830944762,NA,NA,NA,NA,8
"192",215,2.9739541403846e-09,0.956693593741576,0.050323575621205,0.740127989040768,4.3981151364225e-08,0.817345690418263,NA,NA,NA,NA,10
"193",216,4.07914434026946e-09,0.951238729496432,0.344102090438432,0.704888048655149,1.3081452940333e-07,0.847711377538214,NA,NA,NA,NA,9
"194",217,2.37186871826121e-13,0.969108167804995,0.0479455629009361,0.721444958496014,1.09769390655344e-11,0.859742655340892,NA,NA,NA,NA,13
"195",218,1.60554541799442e-07,0.997622059924274,0.0362808186503802,0.741610352528233,1.13668203834738e-07,0.859920667007371,NA,NA,NA,NA,14
"196",219,4.45618375748406e-08,0.908804949581821,0.30545778267274,0.747415789913006,6.74509799953639e-05,0.777200585742969,NA,NA,NA,NA,14
"197",220,4.51083008888025e-11,0.921132667273426,0.611672861045932,0.72212248628913,1.14905605148573e-07,0.833228659373973,NA,NA,NA,NA,10
"198",221,2.5723114967674e-09,0.957522877564131,0.609381031900922,0.602100877166733,1.02349087775506e-06,0.812129594957551,NA,NA,NA,NA,18
"199",222,5.94976368280221e-06,0.903119416896311,0.0905694626530011,0.761328278955748,2.27317475073979e-05,0.807317538632499,NA,NA,NA,NA,11
"200",224,5.88556411308314e-06,0.865638484436618,0.0217477459492064,0.727859470683692,9.36291909962861e-06,0.787171872411836,NA,NA,NA,NA,6
"201",225,1.73369764850943e-07,0.893771172486043,0.657845117043749,0.558227259772928,0.000372551842400809,0.7354949558745,NA,NA,NA,NA,8
"202",226,1.28638755331561e-08,0.943033883104035,0.470106260508494,0.578917381616464,1.62214389786994e-07,0.763614712804468,NA,NA,NA,NA,12
"203",227,3.02379545295045e-09,0.907442693669381,0.041186459740867,0.775209116437261,9.69052580119144e-08,0.850532345407213,NA,NA,NA,NA,7
"204",228,1.90074069499308e-10,0.969946841341389,0.506702943680274,0.629843901880769,1.02030083503108e-05,0.82087719471358,NA,NA,NA,NA,17
"205",229,6.88525849019521e-07,0.958669015401173,0.437111753095699,0.760843425362622,9.04992272303245e-05,0.843565671752285,NA,NA,NA,NA,11
"206",230,4.44502398302145e-06,0.859517443784591,0.27053497622484,0.568320455382806,2.90565914326171e-05,0.70510719331282,NA,NA,NA,NA,4
"207",231,1.84324412397303e-08,0.950376268175332,0.0299102426857379,0.700257605952999,7.21596564120874e-10,0.850781302936315,NA,NA,NA,NA,11
"208",232,4.82742496698777e-07,0.912879927053099,0.900072371464748,0.621307074759657,0.000639884522315158,0.769435466454422,NA,NA,NA,NA,9
"209",233,4.01051859606556e-07,0.891736381657071,0.839280799174587,0.493935655576837,0.00121810943478808,0.675554754589747,NA,NA,NA,NA,8
"210",234,2.31642770049098e-10,0.975290039927212,0.0649652506454033,0.665222294918056,1.35071624052433e-07,0.790369296899485,NA,NA,NA,NA,12
"211",235,1.33292259921273e-06,0.926053930683652,0.165253384726123,0.676046948143276,1.18012908874285e-05,0.786915005914343,NA,NA,NA,NA,8
"212",236,1.21975110681521e-09,0.954678196568148,0.0242462945830387,0.785701064397097,4.81197217739019e-09,0.873198609943431,NA,NA,NA,NA,14
"213",237,3.47496439384641e-08,0.941970930885366,0.577128552278761,0.686306807294123,1.03172878896953e-05,0.79901605036168,NA,NA,NA,NA,10
"214",238,1.08721801740581e-08,0.962985346606032,0.180182248691248,0.645438182137377,7.00980515933541e-08,0.845648131278154,NA,NA,NA,NA,14
"215",239,1.80753357838043e-07,0.929373389169379,0.091441557810565,0.727408432283627,6.6842548602112e-06,0.802297525904638,NA,NA,NA,NA,7
"216",240,0.000169610552843713,0.79004669256958,0.0132028336958262,0.658577948918201,6.49142603367067e-06,0.732655706676284,NA,NA,NA,NA,2
"217",241,1.79868903592656e-07,0.902096848399418,0.541912627466274,0.744534783339394,5.43136828322658e-05,0.807248509799967,NA,NA,NA,NA,10
"218",242,1.3218309424876e-10,0.982235209941297,0.250021409258795,0.694182642583165,5.1746960809995e-07,0.879833830124233,NA,NA,NA,NA,13
"219",243,1.40157990565139e-05,0.890299368052493,0.0770174725798021,0.743999544807519,2.06492923590366e-05,0.81679447667066,NA,NA,NA,NA,7
"220",244,7.44551184315213e-10,0.879958585659762,0.08626528732495,0.670738591338263,3.07355903168395e-09,0.774304587504384,NA,NA,NA,NA,9
"221",245,4.11547380107003e-05,0.894921014373167,0.177766074579511,0.652126614163541,0.00190042285568842,0.746581187966052,NA,NA,NA,NA,2
"222",246,9.2834055562983e-09,0.913584697093664,0.0425076679100112,0.705754594629329,5.72603566229962e-09,0.812868944859938,NA,NA,NA,NA,8
"223",247,1.51753488120529e-06,0.861343203993385,0.509475356147864,0.716157985988709,0.000284641307397535,0.766017491037155,NA,NA,NA,NA,5
"224",248,0.000119473821522736,0.834055020548619,0.211960334405446,0.604086974710662,0.000103898734318215,0.695951508166027,NA,NA,NA,NA,2
"225",249,6.23151011529728e-06,0.860584521801109,0.314233129387108,0.618879915405219,1.04293887470234e-05,0.736651478400093,NA,NA,NA,NA,5
"226",250,0.0042345480127517,0.734160619652956,0.898252415267503,0.6718837050138,0.0210071059419259,0.669355208333738,NA,NA,NA,NA,3
"227",251,1.26913225390746e-05,0.958357141155602,0.160887006652401,0.679179349662687,3.84979913320797e-05,0.813142291625708,NA,NA,NA,NA,7
"228",252,2.86299464933459e-11,0.986292973702513,0.0508407043832272,0.621627004046692,7.85984654991258e-08,0.801246600149645,NA,NA,NA,NA,17
"229",253,4.02405297772931e-09,0.928647290869578,0.31307162390265,0.657239302049036,1.49034815294814e-06,0.770844124726011,NA,NA,NA,NA,12
"230",254,1.9964834530316e-08,0.91341087309888,0.287217831631233,0.72702293881859,1.44684746196574e-06,0.811047069362459,NA,NA,NA,NA,12
"231",255,1.46780605799706e-07,0.905681580840104,0.0338551652101923,0.702811094742809,2.1165969668999e-08,0.801048949220576,NA,NA,NA,NA,7
"232",258,0.000213977136707317,0.872521295075464,0.00564701466622049,0.745199172567903,7.9264712075126e-06,0.813157565073103,NA,NA,NA,NA,10
"233",259,0.00444966091165298,0.852503285344892,0.48112664116721,0.576724633849273,0.0218944059055938,0.649534445885292,NA,NA,NA,NA,3
"234",260,1.70149101606869e-05,0.823177375649058,0.00204919343383661,0.812489171174123,1.28744728334094e-07,0.779373196813586,NA,NA,NA,NA,6
"235",261,1.58837459662425e-06,0.843223190855246,0.301736291866379,0.772736577456858,0.000135664249474312,0.794069271276704,NA,NA,NA,NA,8
"236",262,7.55842561273856e-11,0.961373666594216,0.00945312066543095,0.724040827781453,9.91765234881248e-11,0.826840964255556,NA,NA,NA,NA,16
"237",263,4.22395332797098e-11,0.955865465638568,0.908832800751221,0.45555201374582,2.47045314088181e-06,0.74090598205027,NA,NA,NA,NA,11
"238",264,1.4104324120369e-08,0.962229199221455,0.553038842833655,0.590651241314675,8.69073993490507e-06,0.767950296314057,NA,NA,NA,NA,10
"239",265,1.32171104662999e-08,0.945607280198874,0.0722577467621888,0.838511272255108,1.35453163576862e-06,0.877330091786817,NA,NA,NA,NA,12
"240",266,1.38532765287641e-06,0.898939563974229,0.0576910638703772,0.649048879870524,2.00254657947459e-06,0.783473457268151,NA,NA,NA,NA,10
"241",268,1.86311215304344e-08,0.893390722214219,0.167243803325615,0.749201295272895,3.16474147481069e-07,0.823374047113911,NA,NA,NA,NA,9
"242",269,1.04588183134309e-07,0.861237562877061,0.0113921153073976,0.744469388372777,3.85013521881848e-08,0.801121762091657,NA,NA,NA,NA,7
"243",270,0.00210031184963849,0.78036032748476,0.0215627353940573,0.788881980099772,8.975092447789e-05,0.753376255346364,NA,NA,NA,NA,2
"244",271,7.08297824668929e-08,0.925284169663753,0.00928386722683077,0.742867820952959,1.08531490235976e-08,0.813246559004216,NA,NA,NA,NA,6
"245",272,1.30655192114314e-06,0.894780358071476,0.72537671153535,0.627687037309895,0.00117605077885018,0.775990514352625,NA,NA,NA,NA,10
"246",273,1.38843132825512e-07,0.880921596524702,0.00705446152750273,0.743206458678387,3.09573368871331e-07,0.817023197285303,NA,NA,NA,NA,9
"247",274,8.44658238223371e-06,0.938460137539233,0.0173761559019401,0.658936298422078,4.44578853008559e-07,0.779491678324597,NA,NA,NA,NA,7
"248",275,2.03462991861516e-08,0.917559461789522,0.942132222538519,0.583501715172332,0.000328820847228852,0.744083864161691,NA,NA,NA,NA,7
"249",276,4.60776109945726e-06,0.892574881407449,0.738491280849922,0.655484604032074,0.000976762989795447,0.778869221068894,NA,NA,NA,NA,9
"250",277,5.66599831398789e-08,0.933179563943586,0.464156375611651,0.627832763607804,9.66445917228359e-06,0.778936790824205,NA,NA,NA,NA,9
"251",278,1.575799780806e-09,0.921625998342914,0.66066192930716,0.583719437531609,0.000537620911809986,0.799772129996291,NA,NA,NA,NA,8
"252",280,9.11230389102582e-07,0.863579481291589,0.562243770698691,0.591890083872738,2.9939862093289e-05,0.733187575680052,NA,NA,NA,NA,5
"253",281,4.03013006192641e-11,0.974015078296029,0.64451522787215,0.509607967199275,5.18512239658219e-05,0.703353037493679,NA,NA,NA,NA,11
"254",282,3.58909184119294e-11,0.967808888533036,0.0971261568171379,0.710416071178887,1.07568430777671e-09,0.838823411111008,NA,NA,NA,NA,15
"255",283,6.8986555473189e-12,0.900648545659247,0.0638781936492821,0.649256440734963,8.06299633874757e-09,0.790154198392907,NA,NA,NA,NA,11
"256",284,1.01713041120962e-05,0.945548132129776,0.00816913588604245,0.730008965579051,2.69097499714202e-08,0.821278607694549,NA,NA,NA,NA,7
"257",286,2.1000008554086e-08,0.963020257777895,0.200915287082111,0.751897649782311,7.15810104866661e-07,0.874211260622473,NA,NA,NA,NA,10
"258",287,5.26474036408417e-08,0.907049308028422,0.109624746002195,0.737343604375951,5.09368610874907e-07,0.813603750135965,NA,NA,NA,NA,15
"259",289,8.46868712078209e-10,0.930588740138505,0.0115377487234588,0.781644309518637,2.93552540499814e-09,0.849979901539482,NA,NA,NA,NA,12
"260",290,1.85934833607344e-05,0.935740230276821,0.00638403887906462,0.722282290577463,6.13109760676475e-07,0.804244674699903,NA,NA,NA,NA,10
"261",291,2.2943691958189e-08,0.9794891186343,0.265283049737498,0.592051866084008,1.93015851755659e-06,0.742739435330523,NA,NA,NA,NA,11
"262",292,2.20919258179858e-07,0.894662042427611,0.105801754276411,0.548010852429329,0.00603981785210136,0.705562236853444,NA,NA,NA,NA,7
"263",293,0.000563095215932701,0.801691201657102,0.0989133866121312,0.652360372924013,0.00019595972667179,0.712981751105676,NA,NA,NA,NA,2
"264",294,2.82482955168785e-09,0.983135921057908,0.0170979334644248,0.782348146984063,3.09420669246604e-07,0.856127657036336,NA,NA,NA,NA,13
"265",295,1.94882472606661e-05,0.897441924185988,0.53657130740681,0.585648581012975,4.1721520506334e-05,0.74535650078164,NA,NA,NA,NA,9
"266",296,2.54935871830823e-07,0.944585193103882,0.334131419566044,0.643477138027424,2.55479733627211e-05,0.778426855342399,NA,NA,NA,NA,6
"267",297,3.52862586743698e-10,0.96801430244961,0.528304636147977,0.674701323024217,1.09690930970328e-06,0.816430317710726,NA,NA,NA,NA,17
"268",298,2.36071938861495e-11,0.958521774458361,0.380069536922775,0.701196629417339,1.05700079464601e-07,0.819259500172463,NA,NA,NA,NA,14
"269",299,1.80102850065598e-06,0.928891827402254,0.86529724965444,0.647624579417915,0.00307384029222021,0.772607372849876,NA,NA,NA,NA,9
"270",300,5.10324569412583e-09,0.942162804414721,0.383838088234387,0.729251842920693,6.59307511192083e-07,0.802097691625701,NA,NA,NA,NA,13
"271",301,3.32786287992072e-06,0.946641176851031,0.621872996332957,0.642122068346838,2.91483684442402e-05,0.778408997532932,NA,NA,NA,NA,10
"272",303,1.81582153733823e-08,0.941909428282793,0.0487719701252584,0.717029057101198,6.61769585347499e-08,0.831148913534553,NA,NA,NA,NA,11
"273",304,4.83748594522457e-09,0.956364490098121,0.0634977648630981,0.730037692352323,2.21062128722706e-07,0.851892764386804,NA,NA,NA,NA,11
"274",305,1.15872534962874e-09,0.929805653033341,0.0223671276377739,0.641582365008442,1.41804424928092e-08,0.777129622784506,NA,NA,NA,NA,9
"275",306,5.61716697114791e-08,0.885582296601199,0.112731731515432,0.763564547286927,2.71528157456675e-07,0.812297892563517,NA,NA,NA,NA,12
"276",307,3.67659394093192e-11,0.982085413097025,0.442818959358261,0.612637304128143,5.88031023073392e-06,0.813884072375417,NA,NA,NA,NA,15
"277",308,3.65312657176359e-07,0.986155252904475,0.0228576289807158,0.700748674460138,3.77321858684297e-07,0.834482747947978,NA,NA,NA,NA,10
"278",309,0.00429018853966993,0.762053644426707,0.779708407684206,0.703075817010233,0.0853929151148992,0.691119810276797,NA,NA,NA,NA,2
"279",311,2.67371631855399e-10,0.939408026174381,0.0140110513148421,0.707979630616628,3.78746126090813e-10,0.836318706339418,NA,NA,NA,NA,10
"280",312,2.0018989480355e-05,0.930845929025429,0.00318298612073033,0.754618435527483,3.44831019629108e-07,0.848556296046629,NA,NA,NA,NA,9
"281",313,8.28184140507099e-06,0.959424143974471,0.127504666689602,0.673553755743755,6.46198039058837e-07,0.808209339375156,NA,NA,NA,NA,13
"282",314,9.82888348011587e-10,0.921041080747965,0.254655964364975,0.588935300411983,2.7960359395957e-07,0.764407795812009,NA,NA,NA,NA,8
"283",315,3.70704606622622e-09,0.954982071061312,0.0296231453750287,0.703289507230034,4.69608763302074e-08,0.800486389086622,NA,NA,NA,NA,8
"284",316,2.00023449362094e-10,0.982394490411408,0.0223611807023266,0.651657761773506,1.43109321634806e-06,0.782212376422559,NA,NA,NA,NA,9
"285",317,1.84417391117423e-05,0.871516653507241,0.0837959557077227,0.677037176254523,0.00021713358248284,0.75580052849006,NA,NA,NA,NA,3
"286",318,2.04162001549786e-05,0.948104692725233,0.00276621018092485,0.73272791775122,1.0821189869916e-07,0.786575886590479,NA,NA,NA,NA,8
"287",319,0.00187772056247236,0.819490595776063,0.0245334222608569,0.625985946541258,0.580185848087138,0.733260302954251,NA,NA,NA,NA,3
"288",320,4.28115603435596e-09,0.876484671056757,0.180941502939041,0.575471159135291,1.25325774631128e-05,0.752881528707718,NA,NA,NA,NA,10
"289",323,9.1158462323187e-08,0.938168508850309,0.791222626506756,0.547454399144592,0.000236531950511714,0.719012475654437,NA,NA,NA,NA,10
"290",324,1.9586291821878e-07,0.885473489215914,0.137764135246367,0.681380523232699,1.79196331241254e-07,0.760057295213715,NA,NA,NA,NA,9
"291",325,2.27542410224276e-07,0.879457170914109,0.9323506117726,0.572231405767106,0.000533036202902903,0.736113566862572,NA,NA,NA,NA,10
"292",326,2.73436700146184e-05,0.821503784872016,0.976678124329601,0.605369312776535,0.00201579235517376,0.712336134952283,NA,NA,NA,NA,5
"293",327,2.2595334473562e-07,0.915817379322417,0.163147699274725,0.686569454209637,2.37425335278092e-05,0.765501743431759,NA,NA,NA,NA,10
"294",328,3.23372555632245e-06,0.846311251877409,0.107022762735568,0.666007908441228,8.88133530925722e-06,0.758209400723427,NA,NA,NA,NA,8
"295",329,1.58928330298819e-07,0.899289832438306,0.0461176027345876,0.772900352686114,1.19947770235891e-06,0.826631412724272,NA,NA,NA,NA,11
"296",330,9.8996020261401e-06,0.93389264647408,0.148591028262682,0.677913434525444,1.1023657908791e-05,0.789855516675364,NA,NA,NA,NA,9
"297",331,1.67388261496284e-09,0.945983202883077,0.856244926934429,0.58269345239033,9.55793147663625e-05,0.756805157664843,NA,NA,NA,NA,11
"298",332,2.66169955626677e-09,0.954756629411661,0.0054795557695344,0.779092153381719,7.9067239633646e-09,0.866035235020143,NA,NA,NA,NA,10
"299",333,1.02384207246163e-08,0.954847030971796,0.019893076087956,0.706281577081571,1.21395712991088e-08,0.833441095053847,NA,NA,NA,NA,13
"300",334,1.95837008931815e-10,0.913764876343067,0.205211668649084,0.776525655177695,4.56201688747567e-07,0.797082969564466,NA,NA,NA,NA,6
"301",335,3.59097489884038e-12,0.972081684755747,0.100068808486529,0.741006602824981,1.50212255870018e-09,0.85109708656568,NA,NA,NA,NA,13
"302",336,7.850898688713e-08,0.9695729140454,0.0298015347345205,0.712364066455996,3.80902810222885e-07,0.824269291951375,NA,NA,NA,NA,13
"303",337,1.25025883722247e-08,0.946433257438184,0.174342314968113,0.693987880525841,2.23243800065816e-06,0.823327391291612,NA,NA,NA,NA,14
"304",338,8.50241958841292e-07,0.936671064327109,0.494421171211158,0.554270801829463,8.35631770775929e-05,0.757236529562218,NA,NA,NA,NA,7
"305",339,1.57170844747656e-07,0.980735860709979,0.767229390230633,0.655273470978423,0.000273541035627847,0.775121545213836,NA,NA,NA,NA,11
"306",340,1.77116139094054e-08,0.956891393270574,0.0103799489322562,0.747965046584541,6.78138825881374e-08,0.850372229797515,NA,NA,NA,NA,15
"307",341,1.26372860897051e-05,0.881125311425502,0.021447771211041,0.74457226663934,4.44844947585351e-06,0.803647518842293,NA,NA,NA,NA,8
"308",342,1.8276614895179e-07,0.916254355497035,0.398742397564846,0.655963773811688,0.00220865121756777,0.784571718129085,NA,NA,NA,NA,10
"309",343,8.9522080436282e-12,0.930719727424015,0.328422507502761,0.629387798482294,1.86123125281017e-07,0.78933334253923,NA,NA,NA,NA,12
"310",344,1.44467230304155e-11,0.972062349103895,0.71680936176718,0.641081828153023,4.44488378836692e-05,0.844581139522279,NA,NA,NA,NA,16
"311",345,3.38357095099158e-09,0.896771093625619,0.282001983814774,0.702733293811485,1.45892959653624e-05,0.766384936525442,NA,NA,NA,NA,10
"312",346,5.19730296498248e-08,0.965041240983801,0.000512814903055524,0.683486823595816,3.29239706975723e-10,0.823785054367993,NA,NA,NA,NA,8
"313",347,1.22874450434755e-09,0.949494750902194,0.014473894445018,0.797901389531401,8.76486133370711e-10,0.879324080515688,NA,NA,NA,NA,10
"314",348,2.61368575297112e-07,0.961301228707969,0.0957133280348933,0.74698114412368,8.10947336861679e-08,0.845518240361909,NA,NA,NA,NA,12
"315",349,7.59464659538171e-09,0.961557085100669,0.026749390579684,0.724373848587919,2.72552629058192e-08,0.827447253071802,NA,NA,NA,NA,10
"316",350,2.61027438597536e-10,0.965564371720858,0.0337319297198242,0.692624598029935,6.6040273912824e-10,0.807664702979089,NA,NA,NA,NA,13
"317",351,1.02065740645506e-09,0.980091050110236,0.739325791017627,0.678428005538517,4.34076453685392e-06,0.803595161789318,NA,NA,NA,NA,15
"318",352,2.6250806967047e-05,0.928075621201727,0.389436230679915,0.581571675876422,0.000178396919630272,0.699448951251478,NA,NA,NA,NA,7
"319",353,5.30987795605675e-06,0.888123330137343,0.0029693983641366,0.679250057139964,9.32862131513544e-08,0.782345456967292,NA,NA,NA,NA,9
"320",355,1.59871545037871e-07,0.922575663658441,0.00609589364004859,0.765210473143253,6.27718637626773e-09,0.847481071671017,NA,NA,NA,NA,9
"321",356,4.83068692831613e-11,0.889621673072724,0.66990914399054,0.577969057669226,2.20636455171597e-06,0.75100085103698,NA,NA,NA,NA,9
"322",358,0.000642302012179008,0.797808418107667,0.00510755407342956,0.704904787808115,1.57186556299441e-05,0.755842958005027,NA,NA,NA,NA,4
"323",359,8.30076286373741e-12,0.910152562702405,0.260060361031491,0.751233900748377,1.62279193955112e-07,0.814366352541205,NA,NA,NA,NA,11
"324",360,2.99240987234038e-07,0.909219818888497,0.920335237535681,0.595454575741879,0.00264594296670662,0.701305399241582,NA,NA,NA,NA,10
"325",361,6.75331466265149e-06,0.909141614783937,0.943563166725668,0.577441325890185,0.00842756815446054,0.726143036355808,NA,NA,NA,NA,5
"326",362,2.22261902898448e-08,0.887123072844708,0.699890619547308,0.696265055231647,9.15699227926484e-06,0.791590932991829,NA,NA,NA,NA,9
"327",363,1.69734615222407e-10,0.963461870659128,0.143328475321953,0.713218341946439,2.51697902194192e-07,0.834662453623299,NA,NA,NA,NA,19
"328",364,4.73079690392537e-08,0.934831512674147,0.0402334893115716,0.656750830787163,7.34999434265428e-09,0.813887341246317,NA,NA,NA,NA,13
"329",365,0.000195527644040482,0.871245544183963,0.0748335721823157,0.747233390397529,4.76232769663385e-05,0.78687310412851,NA,NA,NA,NA,4
"330",367,1.06675304102094e-09,0.925361104788409,0.0837296973819909,0.667813146913391,1.46493153707211e-06,0.798706637196309,NA,NA,NA,NA,12
"331",368,6.55958964807293e-07,0.914053075823597,0.285184308497016,0.670269030984213,7.19617203009671e-05,0.762499846119816,NA,NA,NA,NA,8
"332",369,9.01593763685386e-07,0.952198240065082,0.133991918535769,0.636571249160744,1.93873350474228e-05,0.759296380316023,NA,NA,NA,NA,10
"333",370,6.42500138061066e-08,0.942934399049123,0.694243259454805,0.624930069218129,8.62573562802521e-06,0.7845097371364,NA,NA,NA,NA,10
"334",371,5.39457238262572e-07,0.892288863443683,0.652858507575884,0.681257406838048,0.000188136177471898,0.782568451983565,NA,NA,NA,NA,9
"335",372,3.54439351568369e-09,0.919397594996923,0.71303774550104,0.638990050485041,1.24297557951493e-05,0.792517673329905,NA,NA,NA,NA,10
"336",373,6.96890028581667e-08,0.938716202530372,0.203293870893437,0.719397476746907,4.26770232000803e-06,0.819813292050477,NA,NA,NA,NA,10
"337",374,3.31768666679755e-09,0.900562237851317,0.0814681460443171,0.710197143419879,1.02115825551362e-07,0.811113526060353,NA,NA,NA,NA,6
"338",375,1.06248955080934e-06,0.844432091092522,0.00162053028987364,0.688852637696387,2.8888120751723e-09,0.770778239611439,NA,NA,NA,NA,7
"339",376,3.4605540267163e-12,0.969484903340727,0.457331297776253,0.659921191666208,1.57947611028168e-07,0.801908432731909,NA,NA,NA,NA,16
"340",377,1.86312856400337e-09,0.960107546095893,0.172409921903125,0.772728043882838,6.10697184770702e-07,0.840813372544772,NA,NA,NA,NA,12
"341",378,2.67267205469393e-10,0.963970914722951,0.24004206633005,0.592886362693373,3.2141472568492e-07,0.789931196563976,NA,NA,NA,NA,11
"342",379,2.33446092770599e-09,0.934727936567135,0.148773965534989,0.730600693227676,2.16810620723991e-08,0.797660049247542,NA,NA,NA,NA,14
"343",380,2.07266423267256e-10,0.946483983805816,0.403412192478204,0.577569272468023,1.44879496079397e-05,0.735045164416499,NA,NA,NA,NA,12
"344",381,2.97034683295131e-09,0.923506137665852,0.354865499799696,0.757885484501311,1.88424494012372e-05,0.838122095696764,NA,NA,NA,NA,10
"345",382,1.30142000647492e-09,0.996448347053043,0.456099284488144,0.664942374086059,0.000740071566132302,0.807418922116559,NA,NA,NA,NA,15
"346",384,5.15041238851522e-10,0.927026555916882,0.129737036164745,0.774000440963673,3.07503564302935e-08,0.841938496440871,NA,NA,NA,NA,11
"347",385,2.21225962961194e-11,0.982052123756479,0.0109394841739367,0.689280961482837,4.31482832636907e-09,0.827021588348095,NA,NA,NA,NA,14
"348",386,1.55683087082686e-08,0.910304804375843,0.40214161446677,0.600366017920349,6.73805987109842e-05,0.760047590129816,NA,NA,NA,NA,8
"349",387,6.57558953897655e-08,0.913249333041089,0.283475509892727,0.661664066715562,8.64784842815515e-06,0.821834509492615,NA,NA,NA,NA,12
"350",388,1.21955683582874e-11,0.937471212954414,0.584183996651212,0.658847534046906,1.22370637219786e-06,0.817560812605103,NA,NA,NA,NA,13
"351",389,9.52018832776927e-07,0.935522838225707,0.349425122368935,0.640010796749054,9.80711254580818e-06,0.790897124252859,NA,NA,NA,NA,9
"352",390,2.41701923188878e-12,0.945728316012665,0.203765282077552,0.811394359126168,2.642142474534e-08,0.865429319306215,NA,NA,NA,NA,15
"353",391,9.74326388524572e-06,0.937849609198655,0.803564740701698,0.62552259803735,0.000154154438279067,0.778065315843582,NA,NA,NA,NA,9
"354",392,1.3812975879161e-09,0.888940877547676,0.369960788454954,0.467582182523154,8.06294489610678e-05,0.720153994905188,NA,NA,NA,NA,9
"355",393,6.10867260803053e-06,0.938975037577613,0.0777954033619049,0.75317239042842,1.22507318767233e-05,0.807084553812304,NA,NA,NA,NA,10
"356",394,9.24003266486594e-08,0.876027732740117,0.819851173236252,0.703504091155304,6.05583327842895e-06,0.796486668404829,NA,NA,NA,NA,10
"357",395,2.24612043580808e-10,0.962864010632311,0.962096928553781,0.644576887826195,0.00194552126837398,0.741928822636411,NA,NA,NA,NA,11
"358",396,2.43863152851656e-08,0.929832996630329,0.442463235397339,0.610231436037157,3.17532509003198e-06,0.799272083977986,NA,NA,NA,NA,8
"359",397,0.000114281844919684,0.802360919384696,0.94606929478344,0.649518837030341,0.0024951023525251,0.727512263601544,NA,NA,NA,NA,3
"360",398,1.48140078940753e-08,0.951955672729059,0.780543048456456,0.676435589110032,1.24084620860469e-05,0.768773262535912,NA,NA,NA,NA,9
"361",399,0.000423661476148147,0.832474875298235,0.101681476612999,0.724525566453742,3.67736001444051e-05,0.763928208199272,NA,NA,NA,NA,2
"362",400,6.38577303764169e-08,0.994008954361472,0.414985799226803,0.753678911361775,7.19060922953988e-05,0.816223811576324,NA,NA,NA,NA,13
"363",401,1.7676119965122e-07,0.914676498914086,0.968942641735391,0.665313875904703,0.000106379402348034,0.796153776349765,NA,NA,NA,NA,11
"364",402,1.42308812996399e-09,0.936052202895312,0.446461723633908,0.705940852267755,5.41309250134054e-07,0.8028114296049,NA,NA,NA,NA,14
"365",403,6.8943644031979e-11,0.952043004566694,0.652506803095793,0.590939169324986,5.16887874506952e-06,0.78073799911777,NA,NA,NA,NA,12
"366",404,2.6383490030797e-07,0.909207035469624,0.366359359358407,0.648832419419027,3.26325554518255e-05,0.738963141700996,NA,NA,NA,NA,7
"367",406,2.58169004849563e-08,0.897003197329819,0.0532415436069525,0.652725898940707,3.32027598999507e-07,0.761268260837072,NA,NA,NA,NA,5
"368",407,6.7664810116188e-08,0.922479167927598,0.102915070979281,0.723813476045442,4.59146814996477e-07,0.818734025268021,NA,NA,NA,NA,13
"369",408,8.16439494769332e-10,0.967919774835583,0.572703206827364,0.573750701368316,0.000474710611126238,0.771962926912543,NA,NA,NA,NA,11
"370",409,1.16437762785823e-08,0.883423433531523,0.50836945593512,0.717406183933293,2.75156411824947e-07,0.750464358202001,NA,NA,NA,NA,9
"371",412,3.04688077462501e-06,0.880278289234363,0.00440356642776044,0.682173212697834,1.36787476171567e-07,0.772355306875866,NA,NA,NA,NA,5
"372",413,3.66673542600976e-07,0.93471524217045,0.20223215299195,0.665713196463073,4.47372313390122e-06,0.795912783382689,NA,NA,NA,NA,11
"373",414,1.11529450929104e-07,0.935258400612928,0.264395064015719,0.66288829913177,4.40563643181593e-06,0.806967036126694,NA,NA,NA,NA,10
"374",415,1.07238115240766e-05,0.858770532383216,0.182956999808946,0.659071381908654,1.1959878056697e-05,0.747087406063951,NA,NA,NA,NA,7
"375",416,6.87214638063512e-08,0.940766154087043,0.0587903544743613,0.666263662520136,5.19334096021623e-07,0.802020318404778,NA,NA,NA,NA,6
"376",417,5.6358527845438e-09,0.947461258231222,0.175704781819531,0.601399992818148,1.48573309322941e-07,0.808207551125385,NA,NA,NA,NA,13
