filtered_signaling_name
DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS
DEOXYRIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS
DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS
DERMATAN_SULFATE_METABOLIC_PROCESS
DERMATAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS
DGMP_METABOLIC_PROCESS
DIACYLGLYCEROL_METABOLIC_PROCESS
DIADENOSINE_POLYPHOSPHATE_METABOLIC_PROCESS
DICARBOXYLIC_ACID_METABOLIC_PROCESS
DIOL_METABOLIC_PROCESS
DIPHOSPHOINOSITOL_POLYPHOSPHATE_METABOLIC_PROCESS
DISACCHARIDE_METABOLIC_PROCESS
DNA_METABOLIC_PROCESS
DOLICHYL_DIPHOSPHATE_METABOLIC_PROCESS
DOPAMINE_METABOLIC_PROCESS
DTMP_METABOLIC_PROCESS
DTTP_METABOLIC_PROCESS
DUMP_METABOLIC_PROCESS
ELASTIN_METABOLIC_PROCESS
ENERGY_RESERVE_METABOLIC_PROCESS
EPOXIDE_METABOLIC_PROCESS
ESTROGEN_METABOLIC_PROCESS
ETHANOLAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS
ETHANOL_METABOLIC_PROCESS
ETHER_METABOLIC_PROCESS
FARNESYL_DIPHOSPHATE_METABOLIC_PROCESS
FATTY_ACID_ALPHA_OXIDATION
FATTY_ACID_BETA_OXIDATION
FATTY_ACID_BETA_OXIDATION_USING_ACYL_COA_DEHYDROGENASE
FATTY_ACID_BETA_OXIDATION_USING_ACYL_COA_OXIDASE
FATTY_ACID_BIOSYNTHETIC_PROCESS
FATTY_ACID_CATABOLIC_PROCESS
FATTY_ACID_DERIVATIVE_BIOSYNTHETIC_PROCESS
FATTY_ACID_DERIVATIVE_CATABOLIC_PROCESS
FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS
FATTY_ACID_ELONGATION
FATTY_ACID_ELONGATION_SATURATED_FATTY_ACID
FATTY_ACID_HOMEOSTASIS
FATTY_ACID_METABOLIC_PROCESS
FATTY_ACID_OMEGA_OXIDATION
FATTY_ACID_TRANSMEMBRANE_TRANSPORT
FATTY_ACID_TRANSPORT
FATTY_ACYL_COA_METABOLIC_PROCESS
FAT_SOLUBLE_VITAMIN_METABOLIC_PROCESS
FLAVIN_CONTAINING_COMPOUND_METABOLIC_PROCESS
FLAVONE_METABOLIC_PROCESS
FLAVONOID_METABOLIC_PROCESS
FOLIC_ACID_CONTAINING_COMPOUND_METABOLIC_PROCESS
FOLIC_ACID_METABOLIC_PROCESS
FORMATE_METABOLIC_PROCESS
FRUCTOSE_1_6_BISPHOSPHATE_METABOLIC_PROCESS
FRUCTOSE_2_6_BISPHOSPHATE_METABOLIC_PROCESS
FRUCTOSE_6_PHOSPHATE_METABOLIC_PROCESS
FRUCTOSE_METABOLIC_PROCESS
FUCOSE_METABOLIC_PROCESS
GALACTOLIPID_METABOLIC_PROCESS
GALACTOSE_METABOLIC_PROCESS
GAMMA_AMINOBUTYRIC_ACID_METABOLIC_PROCESS
GANGLIOSIDE_METABOLIC_PROCESS
GDP_MANNOSE_METABOLIC_PROCESS
GDP_METABOLIC_PROCESS
GLUCAN_METABOLIC_PROCESS
GLUCOCORTICOID_METABOLIC_PROCESS
GLUCOSAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS
GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS
GLUCOSE_METABOLIC_PROCESS
GLUCOSYLCERAMIDE_METABOLIC_PROCESS
GLUTAMATE_METABOLIC_PROCESS
GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS
GLUTAMINE_METABOLIC_PROCESS
GLUTATHIONE_METABOLIC_PROCESS
GLYCERALDEHYDE_3_PHOSPHATE_METABOLIC_PROCESS
GLYCEROLIPID_METABOLIC_PROCESS
GLYCEROL_3_PHOSPHATE_METABOLIC_PROCESS
GLYCEROL_ETHER_METABOLIC_PROCESS
GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS
GLYCINE_METABOLIC_PROCESS
GLYCOPROTEIN_METABOLIC_PROCESS
GLYCOSIDE_METABOLIC_PROCESS
GLYCOSPHINGOLIPID_METABOLIC_PROCESS
GLYCOSYLCERAMIDE_METABOLIC_PROCESS
GLYCOSYL_COMPOUND_METABOLIC_PROCESS
GLYOXYLATE_METABOLIC_PROCESS
GMP_METABOLIC_PROCESS
GPI_ANCHOR_METABOLIC_PROCESS
GTP_METABOLIC_PROCESS
GUANINE_METABOLIC_PROCESS
HEMOGLOBIN_METABOLIC_PROCESS
HEPARAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS
HEPARIN_METABOLIC_PROCESS
HEPOXILIN_METABOLIC_PROCESS
HISTAMINE_METABOLIC_PROCESS
HISTIDINE_METABOLIC_PROCESS
HISTONE_MRNA_METABOLIC_PROCESS
HOMOCYSTEINE_METABOLIC_PROCESS
HOMOSERINE_METABOLIC_PROCESS
HORMONE_METABOLIC_PROCESS
HYALURONAN_METABOLIC_PROCESS
HYDROCARBON_METABOLIC_PROCESS
HYDROGEN_PEROXIDE_METABOLIC_PROCESS
HYDROGEN_SULFIDE_METABOLIC_PROCESS
ICOSANOID_METABOLIC_PROCESS
IMP_METABOLIC_PROCESS
INDOLALKYLAMINE_METABOLIC_PROCESS
INDOLE_CONTAINING_COMPOUND_METABOLIC_PROCESS
INOSINE_METABOLIC_PROCESS
INOSITOL_METABOLIC_PROCESS
INOSITOL_PHOSPHATE_METABOLIC_PROCESS
INOSITOL_TRISPHOSPHATE_METABOLIC_PROCESS
INSULIN_METABOLIC_PROCESS
ISOCITRATE_METABOLIC_PROCESS
ISOLEUCINE_METABOLIC_PROCESS
ISOPRENOID_METABOLIC_PROCESS
KERATAN_SULFATE_METABOLIC_PROCESS
KETONE_BODY_METABOLIC_PROCESS
KYNURENINE_METABOLIC_PROCESS
LACTATE_METABOLIC_PROCESS
LEUCINE_METABOLIC_PROCESS
LEUKOTRIENE_B4_METABOLIC_PROCESS
LEUKOTRIENE_D4_METABOLIC_PROCESS
LEUKOTRIENE_METABOLIC_PROCESS
LINOLEIC_ACID_METABOLIC_PROCESS
LIPID_METABOLIC_PROCESS
LIPOPROTEIN_METABOLIC_PROCESS
LIPOSACCHARIDE_METABOLIC_PROCESS
LIPOXIN_METABOLIC_PROCESS
LONG_CHAIN_FATTY_ACID_BIOSYNTHETIC_PROCESS
LONG_CHAIN_FATTY_ACID_CATABOLIC_PROCESS
LONG_CHAIN_FATTY_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE
LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS
LONG_CHAIN_FATTY_ACID_TRANSPORT
LONG_CHAIN_FATTY_ACYL_COA_METABOLIC_PROCESS
LOW_DENSITY_LIPOPROTEIN_RECEPTOR_PARTICLE_METABOLIC_PROCESS
LYSINE_METABOLIC_PROCESS
L_ASCORBIC_ACID_METABOLIC_PROCESS
L_CYSTEINE_METABOLIC_PROCESS
L_KYNURENINE_METABOLIC_PROCESS
L_PHENYLALANINE_METABOLIC_PROCESS
L_SERINE_METABOLIC_PROCESS
MALATE_METABOLIC_PROCESS
MALONYL_COA_METABOLIC_PROCESS
MANNOSE_METABOLIC_PROCESS
MEDIUM_CHAIN_FATTY_ACID_BIOSYNTHETIC_PROCESS
MEDIUM_CHAIN_FATTY_ACID_CATABOLIC_PROCESS
MEDIUM_CHAIN_FATTY_ACID_METABOLIC_PROCESS
MEDIUM_CHAIN_FATTY_ACYL_COA_METABOLIC_PROCESS
MELANIN_METABOLIC_PROCESS
MEMBRANE_LIPID_METABOLIC_PROCESS
METHIONINE_METABOLIC_PROCESS
METHYLGLYOXAL_METABOLIC_PROCESS
MINERALOCORTICOID_METABOLIC_PROCESS
MIRNA_METABOLIC_PROCESS
MITOCHONDRIAL_DNA_METABOLIC_PROCESS
MITOCHONDRIAL_RNA_METABOLIC_PROCESS
MONOACYLGLYCEROL_METABOLIC_PROCESS
MONOCARBOXYLIC_ACID_METABOLIC_PROCESS
MONOSACCHARIDE_METABOLIC_PROCESS
MONOTERPENOID_METABOLIC_PROCESS
MRNA_METABOLIC_PROCESS
MUCOPOLYSACCHARIDE_METABOLIC_PROCESS
MYCOTOXIN_METABOLIC_PROCESS
NADH_METABOLIC_PROCESS
NADP_METABOLIC_PROCESS
NAD_METABOLIC_PROCESS
NCRNA_METABOLIC_PROCESS
NEUROTRANSMITTER_METABOLIC_PROCESS
NEUTRAL_LIPID_METABOLIC_PROCESS
NOREPINEPHRINE_METABOLIC_PROCESS
NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS
NUCLEOBASE_METABOLIC_PROCESS
NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS
NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS
NUCLEOSIDE_METABOLIC_PROCESS
NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS
NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS
NUCLEOTIDE_SUGAR_METABOLIC_PROCESS
N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS
N_ACETYLNEURAMINATE_METABOLIC_PROCESS
N_ACYLETHANOLAMINE_METABOLIC_PROCESS
N_ACYLPHOSPHATIDYLETHANOLAMINE_METABOLIC_PROCESS
OLEFINIC_COMPOUND_METABOLIC_PROCESS
OLIGOSACCHARIDE_METABOLIC_PROCESS
ONE_CARBON_METABOLIC_PROCESS
ORGANIC_ACID_METABOLIC_PROCESS
ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS
ORGANOPHOSPHATE_METABOLIC_PROCESS
ORNITHINE_METABOLIC_PROCESS
OXALOACETATE_METABOLIC_PROCESS
OXYGEN_METABOLIC_PROCESS
PENTOSE_METABOLIC_PROCESS
PEPTIDE_METABOLIC_PROCESS
PEPTIDOGLYCAN_METABOLIC_PROCESS
PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS
PHENYLPROPANOID_METABOLIC_PROCESS
PHOSPHAGEN_METABOLIC_PROCESS
PHOSPHATIDIC_ACID_METABOLIC_PROCESS
PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS
PHOSPHATIDYLETHANOLAMINE_METABOLIC_PROCESS
PHOSPHATIDYLGLYCEROL_METABOLIC_PROCESS
PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS
PHOSPHATIDYLSERINE_METABOLIC_PROCESS
PHOSPHOLIPID_METABOLIC_PROCESS
PIGMENT_METABOLIC_PROCESS
PLATELET_ACTIVATING_FACTOR_METABOLIC_PROCESS
POLYAMINE_METABOLIC_PROCESS
POLYKETIDE_METABOLIC_PROCESS
POLYOL_METABOLIC_PROCESS
POLYPRENOL_METABOLIC_PROCESS
POLYSACCHARIDE_METABOLIC_PROCESS
POLY_N_ACETYLLACTOSAMINE_METABOLIC_PROCESS
PORPHYRIN_CONTAINING_COMPOUND_METABOLIC_PROCESS
POSITIVE_REGULATION_OF_AMIDE_METABOLIC_PROCESS
POSITIVE_REGULATION_OF_AMINE_METABOLIC_PROCESS
POSITIVE_REGULATION_OF_ATP_METABOLIC_PROCESS
POSITIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS
POSITIVE_REGULATION_OF_CATECHOLAMINE_METABOLIC_PROCESS
POSITIVE_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS
POSITIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS
POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS
POSITIVE_REGULATION_OF_FATTY_ACID_BETA_OXIDATION
POSITIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS
POSITIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS
POSITIVE_REGULATION_OF_FATTY_ACID_OXIDATION
POSITIVE_REGULATION_OF_FATTY_ACID_TRANSPORT
POSITIVE_REGULATION_OF_GLUCONEOGENESIS
POSITIVE_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS
POSITIVE_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS
POSITIVE_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS
POSITIVE_REGULATION_OF_HORMONE_METABOLIC_PROCESS
POSITIVE_REGULATION_OF_HYDROGEN_PEROXIDE_METABOLIC_PROCESS
POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS
POSITIVE_REGULATION_OF_MIRNA_METABOLIC_PROCESS
POSITIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS
POSITIVE_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS
POSITIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS
POSITIVE_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS
POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS
POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS
POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS
POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS
POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS
POSITIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS
POSITIVE_REGULATION_OF_SULFUR_METABOLIC_PROCESS
POSITIVE_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS
POSITIVE_REGULATION_OF_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS
PRIMARY_ALCOHOL_METABOLIC_PROCESS
PRIMARY_AMINO_COMPOUND_METABOLIC_PROCESS
PROGESTERONE_METABOLIC_PROCESS
PROLINE_METABOLIC_PROCESS
PROPIONATE_METABOLIC_PROCESS
PROSTANOID_METABOLIC_PROCESS
PROSTHETIC_GROUP_METABOLIC_PROCESS
PROTEOGLYCAN_METABOLIC_PROCESS
PROTOPORPHYRINOGEN_IX_METABOLIC_PROCESS
PTERIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS
PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS
PURINE_DEOXYRIBONUCLEOSIDE_METABOLIC_PROCESS
PURINE_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS
PURINE_DEOXYRIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS
PURINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS
PURINE_NUCLEOBASE_METABOLIC_PROCESS
PURINE_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS
PURINE_NUCLEOSIDE_METABOLIC_PROCESS
PURINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS
PURINE_RIBONUCLEOSIDE_METABOLIC_PROCESS
PUTRESCINE_METABOLIC_PROCESS
PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS
PYRIMIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS
PYRIMIDINE_DEOXYRIBONUCLEOSIDE_METABOLIC_PROCESS
PYRIMIDINE_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS
PYRIMIDINE_DEOXYRIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS
PYRIMIDINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS
PYRIMIDINE_NUCLEOBASE_METABOLIC_PROCESS
PYRIMIDINE_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS
PYRIMIDINE_NUCLEOSIDE_METABOLIC_PROCESS
PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS
PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS
PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS
PYRIMIDINE_RIBONUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS
PYRIMIDINE_RIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS
PYRIMIDINE_RIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS
PYRIMIDINE_RIBONUCLEOTIDE_METABOLIC_PROCESS
PYRUVATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS
PYRUVATE_METABOLIC_PROCESS
QUINOLINATE_METABOLIC_PROCESS
QUINONE_METABOLIC_PROCESS
REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS
REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS
RECEPTOR_METABOLIC_PROCESS
REGULATION_OF_ALDOSTERONE_METABOLIC_PROCESS
REGULATION_OF_AMIDE_METABOLIC_PROCESS
REGULATION_OF_AMINE_METABOLIC_PROCESS
REGULATION_OF_ATP_METABOLIC_PROCESS
REGULATION_OF_BILE_ACID_METABOLIC_PROCESS
REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS
REGULATION_OF_CATECHOLAMINE_METABOLIC_PROCESS
REGULATION_OF_CELLULAR_AMINO_ACID_METABOLIC_PROCESS
REGULATION_OF_CELLULAR_KETONE_METABOLIC_PROCESS
REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS
REGULATION_OF_COLLAGEN_METABOLIC_PROCESS
REGULATION_OF_DNA_METABOLIC_PROCESS
REGULATION_OF_FATTY_ACID_BETA_OXIDATION
REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS
REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS
REGULATION_OF_FATTY_ACID_OXIDATION
REGULATION_OF_FATTY_ACID_TRANSPORT
REGULATION_OF_GLUCOCORTICOID_METABOLIC_PROCESS
REGULATION_OF_GLUCONEOGENESIS
REGULATION_OF_GLUCOSE_METABOLIC_PROCESS
REGULATION_OF_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS
REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS
REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS
REGULATION_OF_HORMONE_METABOLIC_PROCESS
REGULATION_OF_HYDROGEN_PEROXIDE_METABOLIC_PROCESS
REGULATION_OF_LIPID_METABOLIC_PROCESS
REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS
REGULATION_OF_LONG_CHAIN_FATTY_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE
REGULATION_OF_LONG_CHAIN_FATTY_ACID_IMPORT_INTO_CELL
REGULATION_OF_MIRNA_METABOLIC_PROCESS
REGULATION_OF_MITOCHONDRIAL_DNA_METABOLIC_PROCESS
REGULATION_OF_MRNA_METABOLIC_PROCESS
REGULATION_OF_NADP_METABOLIC_PROCESS
REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS
REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS
REGULATION_OF_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS
REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS
REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS
REGULATION_OF_POLYSACCHARIDE_METABOLIC_PROCESS
REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS
REGULATION_OF_SECONDARY_METABOLIC_PROCESS
REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS
REGULATION_OF_STEROID_METABOLIC_PROCESS
REGULATION_OF_SULFUR_METABOLIC_PROCESS
REGULATION_OF_SUPEROXIDE_METABOLIC_PROCESS
REGULATION_OF_TETRAPYRROLE_METABOLIC_PROCESS
REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS
REGULATION_OF_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS
REGULATION_OF_VITAMIN_METABOLIC_PROCESS
RESPONSE_TO_FATTY_ACID
RETINAL_METABOLIC_PROCESS
RETINOIC_ACID_METABOLIC_PROCESS
RETINOL_METABOLIC_PROCESS
RIBOFLAVIN_METABOLIC_PROCESS
RIBONUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS
RIBONUCLEOSIDE_METABOLIC_PROCESS
RIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS
RIBOSE_PHOSPHATE_METABOLIC_PROCESS
RRNA_METABOLIC_PROCESS
SECONDARY_METABOLIC_PROCESS
SERINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS
SEROTONIN_METABOLIC_PROCESS
SHORT_CHAIN_FATTY_ACID_CATABOLIC_PROCESS
SHORT_CHAIN_FATTY_ACID_METABOLIC_PROCESS
SMALL_MOLECULE_METABOLIC_PROCESS
SNO_S_RNA_METABOLIC_PROCESS
SNRNA_METABOLIC_PROCESS
SPERMIDINE_METABOLIC_PROCESS
SPERMINE_METABOLIC_PROCESS
SPHINGOID_METABOLIC_PROCESS
SPHINGOLIPID_METABOLIC_PROCESS
SPHINGOMYELIN_METABOLIC_PROCESS
STEROID_METABOLIC_PROCESS
STEROL_METABOLIC_PROCESS
SUCCINATE_METABOLIC_PROCESS
SUCCINYL_COA_METABOLIC_PROCESS
SULFUR_AMINO_ACID_METABOLIC_PROCESS
SULFUR_COMPOUND_METABOLIC_PROCESS
SUPEROXIDE_METABOLIC_PROCESS
S_ADENOSYLMETHIONINE_METABOLIC_PROCESS
TAURINE_METABOLIC_PROCESS
TERPENOID_METABOLIC_PROCESS
TERTIARY_ALCOHOL_METABOLIC_PROCESS
TETRAHYDROBIOPTERIN_METABOLIC_PROCESS
TETRAHYDROFOLATE_METABOLIC_PROCESS
TETRAPYRROLE_METABOLIC_PROCESS
THIAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS
THIAMINE_DIPHOSPHATE_METABOLIC_PROCESS
THIOESTER_METABOLIC_PROCESS
THREONINE_METABOLIC_PROCESS
THYROID_HORMONE_METABOLIC_PROCESS
TOXIN_METABOLIC_PROCESS
TRICARBOXYLIC_ACID_METABOLIC_PROCESS
TRIGLYCERIDE_METABOLIC_PROCESS
TRNA_METABOLIC_PROCESS
TRNA_THREONYLCARBAMOYLADENOSINE_METABOLIC_PROCESS
TRYPTOPHAN_METABOLIC_PROCESS
TYROSINE_METABOLIC_PROCESS
UBIQUINONE_METABOLIC_PROCESS
UDP_GLUCOSE_METABOLIC_PROCESS
UDP_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS
UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS
UNSATURATED_FATTY_ACID_METABOLIC_PROCESS
URATE_METABOLIC_PROCESS
UREA_METABOLIC_PROCESS
URONIC_ACID_METABOLIC_PROCESS
UTP_METABOLIC_PROCESS
VALINE_METABOLIC_PROCESS
VERY_LONG_CHAIN_FATTY_ACID_CATABOLIC_PROCESS
VERY_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS
VITAMIN_A_METABOLIC_PROCESS
VITAMIN_B6_METABOLIC_PROCESS
VITAMIN_D3_METABOLIC_PROCESS
VITAMIN_D_METABOLIC_PROCESS
VITAMIN_E_METABOLIC_PROCESS
VITAMIN_K_METABOLIC_PROCESS
VITAMIN_METABOLIC_PROCESS
WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS
WYBUTOSINE_METABOLIC_PROCESS
XENOBIOTIC_METABOLIC_PROCESS
XMP_METABOLIC_PROCESS
XYLULOSE_5_PHOSPHATE_METABOLIC_PROCESS
